Name;Phone;Email
Chalupa Melody a chalupa U lesa;+420737163156;jirina.cajkova@centrum.cz
Chata Jedlovina;+420605159067;meriene@email.cz
Chata Silvie - Velké Vrbno;+420777550533;ubytovani@chatasilvie.cz
Středisko Doubrava Ondřejovice;+420553770711;info@doubrava-jeseniky.cz
Rekreační areál Milavy Velká Turná;+420603434061;milavy@milavy.cz
CHALOUPKA U NÁCHODA;+420 102 301 320;up.down@seznam.cz
Chata Helena;+420602511119;ubytovani@hsevcikova.cz
Chata u Jezera;+420728279984;chataujezera@tiscali.cz
Apartmán u Stříbrného potoka;+420608462790;alaloha98@gmail.com
SRUB METUJE;+420777944363;srubmetuje@seznam.cz
Chata Orlík;+420606618827;info@chataorlik.cz
U hájovny - chata;+420602680228;jirina.hennlichova@seznam.cz
Horská chata U Lanovky;+420388323874;info@penzionzadov.cz
Chata vysočina;+420602766167;info@chata-vysocina.eu
Chatečka u rozdováděné veverky;+420736273102;m.buda@seznam.cz
chata Na pilách;+420774818668;hana.maderova@seznam.cz
chata KYTLICE;+420737256737;sulc@klikni.cz
Kemp Vítkova Hora;+420353331764;info@vitkovahora.cz
Chata Klepáčov;+420607515811;nburesova@fides.cz
Chata U Maxe;+420608500949;chalupy@atlas.cz
Ubytování Beskydy - levná dovolená na Valašsku;+420602844346;dovolena-beskydy@seznam.cz
Horská chata Šohajka;+420499896209;chatasohajka@volny.cz
Chaty Špindlerův Mlýn;+420737835619;uadvokatu@seznam.cz
Chata Advokátka Janské Lázně;+420737835619;uadvokatu@seznam.cz
Chata Pravíkov II;+420608979353;chatapravikov2@seznam.cz
Chata Harta;+420605248359;yachtsport@seznam.cz
Hotel Pražská bouda - Pec pod Sněžkou;+420491005805;info@region-tour.cz
Penzion Chata Smetánka - Pec pod Sněžkou;+420491005805;info@region-tour.cz
Chata Skála;+420723260067;vladimir.jonak@tiscali.cz
Chata Karolínka - Horní Bečva;+420776068037;info@petrsport.cz
Chaty u Medvědína;+420773470441;svecovi5@seznam.cz
Chata Vranovská přehrada;+420723769270;prikasky@email.cz
RICHTROVY BOUDY US NIDV;+420499896249;rezervace@richtrovyboudy.cz
Chata e.č. E66,E67 - České Švýcarsko;+420604533736;chata66@seznam.cz
Chata U Homolků - Rynartice;+420412555207;josef-homolka@centrum.cz
LADA;+420602932597;zdenka.rozinkova@seznam.cz
CHATA NAD RYBNÍKEM V JEDOVNICÍCH;+420737180190;ubytovani.jedovnice@atlas.cz
Ubytování v soukromí Chlum u Třeboně;+420722958982;stepanek.hana@volny.cz
Chata Lojzovy Paseky;+420725761795;info@lipnopobyt.cz
Chalupa Kociánka;+420777196919;info@kocianka.eu
Chalupa Jana;+420773680014;chalupavidochov@gmail.com
Chata na Javořině - Bílá - Beskydy;+420777552565;fvareka@hotmail.com
Camp Rumcajs;+420725299988;camprumcajs@seznam.cz
Horská chata Světýlko;+420222532534;Chata-Pec-Pod-Snezkou-Svetylko@cz-hotel.eu
Chata Dias;+420777730718;a.jablonsky@centrum.cz
Horská chata Vkus;+420321712960;kvus@centrum.cz
Horská chata Kouřimský;+420777857487;kourimsky.sluzby@seznam.cz
Chata Drak;+420602661580;chatadrak@gmail.com
Horská chata Jednička;+420774242821;info@chatajednicka.cz
Horská chata Ozon;+420499776701;ozonkrkonose@tiscali.cz
Horská chata Poutník;+420499329574;info@chatapoutnik.cz
Chata Start;+420224934863;sekretariat@skstart.com
U Dvou Kozlů;+420608142178;info@udvoukozlu.cz
U Kokrháče;+420608067065;recepce@ukokrhace.cz
Chata U Lesa;+420774454044;regrup@regrup.cz
Chata Švestka;+420775706121;info@chatasvestka.cz
Penzion Roubenka;+420732180601;hacienda@volny.cz
Horská chata U Čápa;+420724188462;ucapa@ucapa.eu
Chata Andrea;+420602960071;chata.andrea@seznam.cz
Horská chata Prkenný Důl;+420604823630;masopustova@ceskehory.cz
Chata u Floriána;+420602802240;ufloriana@tiscali.cz
Chata Jestřabí;+420606134786;alevan@volny.cz
Chata Jizerka;+420777958908;info@chatajizerka.cz
Růžová chalupa U Floriána;+420608868286;marie.jiraskova@rtyne.net
Chata Rozárka;+420731640618;info@rozarka-dolnidvur.cz
Chata na Vranovské přehradě;+420736273102;m.buda@seznam.cz
Chata Pod skálou;+420602363239;metelkova.katerina@atelier-fiala.cz
autokemp a chatky JEZ dobré naděje....;+420733766516;recepce@campdobrichovice.cz
CHATA ROUBENKA POD SJEZDOVKOU.;+420605750652;nada.polackova@seznam.cz
Bouda Matouš - Friesovy boudy;+420607727201;info@friesovy-boudy.cz
Horská chata Panorama;+420602353442;panorama.chata@seznam.cz
Alfa Resort Deštné v Orlických horách;+420773100111;info@alfaresort.cz
Chata Frahelž;+420606606790;cabela1@seznam.cz
Lovecká chata Tokáň;+420491005805;info@region-tour.cz
Chata Studený;+420491005805;info@region-tour.cz
Chata Vlčina;+420605750652;nada.polackova@seznam.cz
Srubová chata Držková;+420776673006;Srubovachata@centrum.cz
Chata Zach;+420376390004;recepce@chatazach.cz
Horské chaty - penziony Rozkoš & Lucký - Hnědý vrch;+420499736284;info@rozkos-lucky.cz
Camping Boskovice;+420777170260;petr.malach@sluzbyboskovice.cz
Hotel Perla Jizery ***;+420483704339;rezervace@hotel-perla-jizery.cz
Horská chata Pernink-Nejdecká;+420775719462;drvota11@seznam.cz
penzion Buchlovský dvůr;+420775733644;info@buchlovsky-dvur.cz
chaty U Radima;+420603371575;filip001@seznam.cz
Roubenka Stříbrnice s bazénem;+420723479685;Karbacovi@seznam.cz
Chaty Pohoda;+420776143651;chatypohoda@seznam.cz
Chata Pastviny v Orlických horách;+420603974282;petrmachacek@petrmachacek.cz
Chata GATEX - Vranovská přehrada;+420605297838;Monika.Mayerova@seznam.cz
Chalupa;+420607113383;lormuvdvur@hotmail.com
Chalupa u Floriánka;+420776568842;chalupauflorianka@seznam.cz
Chata OLINKA Jedovnice;+420724844355;chataolinka@email.cz
Chalupa Pranty;+420605586260;monika.vyskocilova@pranty.cz
Chata Duběnka;+420603895875;monikavecerova.mb@seznam.cz
KEMP POD SMRKEM;+420723610760;katuleta@centrum.cz
Chalupa v Krkonoších - levné ubytování;+420493815712;nenarocne.ubyt.Lanov@seznam.cz
Kramářova chata na Suchém vrchu;+420702028153;recepce@suchak.cz
Ubytování Bungalovy Trojanovice-Beskydy;+420724137354;ubytovanitrojanovice@centrum.cz
Chata Milíře;+420723949444;rezervace@chatamilire.cz
HOLIDAY VILLAGE Martina Třeboňsko;+420222514839;martina@golding.cz
Vinný sklep Mutěnice-týdenní pobyt za 4000kč;+420777945089;vitosek@seznam.cz
Kemp u Zápeců;+420774178489;petrazapecova@seznam.cz
Ubytování u Ostřížků Vrbice;+420777340978;vasek4545@seznam.cz
Apartman u zámku;+420777035873;jim.jh@seznam.cz
Rekreační chata;+420608101107;HanaLepisova1@seznam.cz
Chalupa u rybníka v Moravském krasu - BAZÉN, SAUNA;+420608918208;lucka.sehnalova@seznam.cz
Ubytování Josef Hůrka;+420605459755;josefhurka@seznam.cz
Chata Roubenka - Kouty nad Desnou;+420777251515;chaty1@seznam.cz
Chata Lanovka - Kouty nad Desnou;+420777251515;chaty1@seznam.cz
Vinný sklípek Mutěnice;+420777945089;ubytovani@apartmanmutenice.cz
Pension Villa PARTOSCH Vejprty;+420474386117;ubytovani-vejprty@seznam.cz
Penzion Srub Kašparáci;+420491005805;info@region-tour.cz
Chalupa Zafúkané;+420604404186;penzion@zafukane.cz
Penzion Rychtrova bouda;+420776648705;rychtrovabouda@seznam.cz
Rodinný dům Oslov;+420602185267;charvatv61@gmail.com
PENZION SLUNEČNO Český ráj a Glamping;+420775101144;adamek@slunecno-cesky-raj.cz
Sportovně-rekreační areál RÁJ;+420602177937;relevant@relevant.cz
CHALUPA MLADOŇOV;+420776288132;jancakocurkova@volny.cz
Chata David;+420777858994;bob.helena@seznam.cz
V Dolních;+420777688846;darina.studenkova@centrum.cz
Horská chata Solarka;+420608462324;chatasolarka@seznam.cz
Švihák horský;+420737550966;rezervace@svihak-horsky.cz
Chata Medvědí;+420603843278;orlitova@orlita.cz
Ubytování Doubravice;+420731037982;Ubytovanidoubravice@seznam.cz
Ubytování Vila Sobotka;+420721534180;ubytovanisobotka@seznam.cz
Chata Bella Jedovnice;+420607546760;jana.rosse@seznam.cz
Ubytování na Podluží;+420777701501;dovolena@ubytovani-podluzi.cz
Chata Marta;+420777247050;jgulga@seznam.cz
Chalupa Za Humny - Vysočina - ocenění Nejlepší venkovský penzion;+420606715493;info@chalupazahumny.cz
Chata U lesa - Albrechtice;+420777665149;ulesa.albrechtice@gmail.com
Háj pod Klínovcem ev.č.186;+420606641148;haj186@seznam.cz
Moderní byt 2+kk v horské chatě se sjezdovkou a parkovištěm;+420603229322;pronajemcz@gmail.com
Roubenka na Páleném;+420731464678;info@roubenkanapalenem.cz
Chata Sport Rusava;+420573354003;genova@genova-servis.cz
Fara Rokytnice;+420604695243;jina@rokytnice.com
Zděná chata - Moravský kras;+420723444093;pej.bk@centrum.cz
Statek Samsara;+420727945560;info@statek-samsara.cz
Chata Liška;+420736324155;chataliska@chataliska.cz
Ubytování Moravský kras, chata Jedovnice;+420608070363;info@jedovnice-chata.cz
Ubytování v Beskydech se saunou a vířivou vanou;+420720656600;becva@becva.cz
Chata u vody;+420723729111;maxovihatin@seznam.cz
Apartman Beldova Harrachov;+420481529692;j.beldova@quick.cz
Chalupa Na peci;+420775101363;info@chalupanapeci.cz
Chalupa U Kačoura;+420607115104;ukacoura@seznam.cz
Chata Lucie;+420773749092;info@chatalucie.eu
Chata v Jeseníkách pro 12 osob;+420606360283;k.pavlu@multicont.cz
Chata Bečvice;+420605884310;info@chatavbeskydech.cz
Horská chata Troják;+420577452733;revika@revika.cz
Chata Travičná;+420722949099;chatatravicna@seznam.cz
Nadstandardní rekreační chata - Lučina;+420721944423;nekys@centrum.cz
Komfortní rekreační chata - Radějov;+420721944423;nekysx@centrum.cz
Chata Jeleňovská;+420605310557;michalekart@seznam.cz
Rekreační chata - Hvozdná;+420608779889;podlahynavratil@centrum.cz
Chata u Raabů;+420777777419;raab@raab.cz
Chata Bzové;+420731117511;Jezikova.Lenka@email.cz
Chata Nýdek;+420608806055;info@jructo.cz
Chata U lesa - Vranovská přehrada;+420721222221;stolpa@kupujlevne.cz
Chata Hluchová;+420776262849;chatahluchova@email.cz
Cyklochata - Vranovská přehrada;+420721222221;stolpa@kupujlevne.cz
Apartmá Království Beskyd;+420776232396;ubytovanibecva@seznam.cz
Penzion u Dorňáků;+420603762898;udornaku@seznam.cz
Valašská chalupa Bukoriška;+420724287702;bukoriska@gmail.com
Chata přehrada;+420603278281;kemphb@seznam.cz
Chalupa pod Bukovinami;+420739106460;chalupa-pod-bukovinami@seznam.cz
Bečva Resort;+420733211355;recepce@becvaresort.cz
chaty Midos;+420739341337;dobes.miroslav@seznam.cz
Chata Hříbeček;+420724283932;ewaberkova@seznam.cz
Chalupa Babská;+420602751042;chalupa.babska@seznam.cz
Chata ŘÍP - Jetřichovice - Děčín;+420728920013;bartosova.irena@meva.eu
Chata Adélka;+420721937563;chataadelka@seznam.cz
Chata s rybařením;+420606776152;email: info@rybnikspice.cz
Chata v centru Českého ráje;+420737812375;josef.zejda@atlas.cz
Chata Pod Lesem;+420775627878;podlesem@chatyceskyraj.cz
chata Pustá;+420605941293;mackovamarta@seznam.cz
Chata Lyžař;+420773170172;ubytovani-kouty@seznam.cz
Chata u rybáře;+420777157768;arazdva@seznam.cz
Chata pod Mravenečníkem;+420725065236;ubytovani@koutynaddesnou.cz
Chata Edison;+420778067167;edison.jeseniky@gmail.com
CHATA U SJEZDOVKY;+420724379592;info@chatausjezdovky.cz
Chalupa Karra;+420774721603;chalupakuncice@volny.cz
Chata Karlov;+420777588165;chata.karlov@gmail.com
Chata Bounty;+420777016865;lenula.j@centrum.cz
Horská chata Smrk;+420737445879;smrkhyncice@seznam.cz
chata Julie;+420775707491;info@chata-julie.com
chalupa k pronájmu;+420602705965;info@chata112.cz
Chata Hájovna;+420731101276;jiripavlu@email.cz
Chata Zlatěnka;+420724825174;ubytovani-lucanovi@seznam.cz
Chata Oldřiška;+420725433434;info@chataoldriska.cz
Chata RAPANT;+420606709906;Cehjaroslav@seznam.cz
Chata U BIZIHO;+420732712115;ubiziho@chata-jeseniky.eu
Rodinný penzion ve Stodole;+420774075614;info@vestodole.cz
Orálkova chata;+420724340125;E.Par@seznam.cz
Chata dvě sestry;+420724963703;l.richtrmocova@seznam.cz
chalupa Formanka;+420608561128;formanka111@seznam.cz
Chata Sara;+420602276750;sarka.hrebickova@seznam.cz
chata k pronájmu - Filipovice;+420737241036;radkahalamova@seznam.cz
Chata Alexandra;+420734611290;info@chataalexandra.cz
chata k pronájmu - Filipovice;+420739645283;fichata@seznam.cz
Chata Slaměnka;+420469771177;rezervace@dolnimorava.cz
chalupa k pronajmutí - Velké Losiny;+420606646201;chalupalosiny@centrum.cz
Chata u koní;+420603163886;info@primavesi.eu
Chata U Slona;+420469771177;recepce@dolnimorava.cz
Penzion Pod ořechem;+420724523677;bandikovi@podorechem.cz
chata k pronajmutí;+420724020416;info@polachasyn.cz
Chalupa Kateřina;+420737482878;TSSAKI@seznam.cz
chalupa k pronajmutí;+420731736125;chalupa-pitarne@seznam.cz
Chata Zdeňka;+420604230249;studeny.vaclav@centrum.cz
Apartmány a chata Montanus;+420605422807;info@montanus.cz
Chata Smrčník;+420724448884;smrcnik@seznam.cz
Chata Dáša;+420777940711;j.pleskac@email.cz
Chata Václavka;+420725220463;chatavaclavka@gmail.com
chata k pronájmu;+420603762191;maralub@seznam.cz
Chata Lužanka;+420739550200;luzanka@seznam.cz
Chatička;+420602367804;info@chaticka.com
Chalupa Morajda;+420603259604;info@morajda.cz
Chalupa Levandule;+420605870700;chalupalevandule@email.cz
Sklípek na Větřáku;+420721831779;sklipeknavetraku@seznam.cz
Chata na Pálavě;+420602520781;rezervace@chatanapalave.cz
Vinný sklep Monty;+420777870906;sklepy-monty@email.cz
Chata Oslavanka;+420533386067;jv.ruzicka@volny.cz
Chata Sára;+420732318531;chatasara@seznam.cz
chata SOFIE;+420777786787;marcelafiamoli@gmail.com
Chata Jadran;+420603904697;chatajadran@email.cz
chata k pronajmutí - Suchý;+420604360873;Kuda7@seznam.cz
Ubytování Dolní Věstonice;+420736486962;info@ubytovani-vestonice.cz
Chalupa Lena u jezera;+420602889077;vhelena2@seznam.cz
Šumavská chata;+420608978296;herbertomas@gmail.com
Chatky - Jenišov;+420777800378;info@chatkylipno.cz
Osada U Kovářů;+420606260723;lora@lode-rafty.cz
Wellness chata Rosnatka;+420602623164;admin @chata-rosnatka.cz
Chata v Pošumaví;+420728963507;chataposumavi@mistecko.cz
U Jezevce;+420602360201;cerveny@sumavapenziony.cz
Chata na Špičáckém sedle;+420603995082;furstova@seznam.cz
Chata u Lipenského jezera;+420608141954;chata-na-lipne@seznam.cz
Chalupa k pronajmutí - Pohorsko;+420604511113;petr.simonjn@seznam.cz
Pohádka ubytování;+420723210323;ubytovanipohadka@seznam.cz
chata Kovarska;+420777145955;chatanakovarske@seznam.cz
Chata Barborka;+420725845679;penzion@chatabarborka.cz
Chata Svahová;+420607129663;chatasvahova@seznam.cz
Chalupa Mědník;+420739040671;ivancader@seznam.cz
Chaty Pleš;+420602432178;mhrusa@seznam.cz
Chalupa U Tří veverek;+420604356147;petra.nikita@seznam.cz
Chata k pronajmutí - Záhoří;+420773971611;vctofl@gmail.com
CHata STYL;+420608263972;styl.chata@seznam.cz
Chata k pronájmu - Březová;+420724189909;jiriklukas@seznam.cz
horská chata Děvín;+420607535961;devin-zdobnice@email.cz
chaty Kamenec;+420607661677;info@kamenec-oh.com
ROUBENKA MLÝN U SKÁLY;+420777655940;ptater@volny.cz
Chata Bára;+420775109990;jihoceske.ubytovani.cz@gmail.com
Chata Včelín;+420607117974;mio11@email.cz
chatka Zornička;+420732383061;chatazornicka@volny.cz
Chata pod Drakem;+420774807480;63bukovec@gmail.com
Chaty Panský mlýn;+420604340932;chatyhodkov@seznam.cz
Chata Macocha;+420731579644;blatnyp@volny.cz
chata Liwet;+420724265369;chata@liwet.cz
Penzion Bory;+420728611566;libor.nevim@penzionbory.cz
Pronájem dvou chat a hausbótu přímo u vody na Orlíku;+420777602603;mopss@seznam.cz
Horská Chata Zvonice;+420724315620;info@zvonice.cz
Chata Na cimbuří Pavlov;+420606440124;ivastudenkova@seznam.cz
Penzion Na Faře Nové Hamry;+420602296857;goethe-loket@seznam.cz
Chata Eliška;+420731579644;blatnyp@volny.cz
Chata Alžběta;+420603163793;chataalzbeta@seznam.cz
Chata Brněnka;+420608709162;brnenka@brnenka.net
Chata na Rozcestí;+420602286202;info@chatanarozcesti.cz
Horská chata Sabinka;+420608888535;infosabinka@email.cz
Chata Mája;+420732668687;renata.kapustova@seznam.cz
Penzion Marie;+420777293122;dusanbrzobohaty@seznam.cz
Horská chata Pichlberg;+420737249503;jan@mader.cz
Chatky Apollo na Vysočině;+420724083915;chatkynavysocine@seznam.cz
Lyžařská chata Melechov;+420732941449;vsrutka@email.cz
Chatová osada Nad Rybníkem Hnačov;+420603510370;nadrybnikem@email.cz
Chata Lea - Máchovo jezero;+420602168341;info@chatalea.cz
Chalupa Uršula;+420607115104;chalupaursula@seznam.cz
Rekreační středisko Orlice;+420601570811;natalieuhl@seznam.cz
Chata Labaika Harrachov;+420723847448;chata@labai.cz
Ubytování Beskiden;+420603982679;ubytovanibeskiden@seznam.cz
Dům u jezera;+420720166716;dumujezera@post.cz
penzion Kamila;+420736723677;kamila.penzion@gmail.com
Farma Sedlár, Háj u Duchcova;+420607683125;dyla@centrum.cz
Chalupa u Vyšanských;+420777876801;vysansky.eda@seznam.cz
Penzion Lucie;+420606250135;petr@u-lucie.cz
Penzion Na Sluníčku;+420602833244;marianska@phoenixworld.cz
Penzion U Rybníka;+420602878888;marianska@phoenixworld.cz
Penzion Aninka;+420602878888;marianska@phoenixworld.cz
Chata Vydra se saunou u vlastního rybníka;+420607903837;veliskovamonika@seznam.cz
Chata Světluška a kemp;+420721203612;info@chatasvetluska.cz
Chata u Sykovce;+420566619245;hotelpavla@hotelpavla.cz
Relaxklub Třemošná;+420603554922;relax-panorama@seznam.cz
Chata Pohádka;+420737953537;h.tunysova@centrum.cz
Fara Michalovy Hory;+420602714592;llm.kancl@gmail.com
Rekreační areál Tábor Borek;+420601585307;rzborek@seznam.cz
Ubytování Pod Kyčerků;+420739450246;podkycerku@seznam.cz
Chata Fram Filipova Huť;+420602714592;llm.kancl@gmail.com
Wellness Chata Dája;+420605900338;info@chatadaja.cz
Rychtrova bouda;+420603569260;info@rychtrovka.cz
Chata Josífek s bazeném + rybník Komorník;+420384320189;ubytujse@seznam.cz
Chata Dana Štamposká;+420606109209;info@ubytovani-dana.cz
Chata Alpina;+420776767028;beskydy@seznam.cz
Chata v Prachovských skalách;+420608265125;s.premek@seznam.cz
Apartmán pod lesem a hradem Valdštejn = TURNOV;+420481324281;chalupa.valdstejn@centrum.cz
Chata pod Kletí;+420602466747;info@podkleti.cz
Horská Chata-Penzion Zelené údolí;+420603882450;bezvoda_tipo@volny.cz
Chata Izolka;+420607613750;hanzlikova@hafr.cz
HORSKÁ CHATA KOTLOVÁ;+420605848452;info@chata-beskydy.com
Chata Dynčák;+420723667118;marekbaca@webpark.cz
Chata Adélka;+420603733191;pazdora.ada@click.cz
CHATA PLÁNĚ POD JEŠTĚDEM;+420777400121;info@chataplane.cz
TYRŠOVA CHATA V LIBERCI - VRATISLAVICÍCH NAD NISOU;+420482772595;tyrsovachata@volny.cz
MOTEL DUTÝ KÁMEN V DRNOVCI - CVIKOV , www.dutykamen.cz;+420487751952;dutykamen@volny.cz
CHATA U MYŠÁKA V HORNÍ SVĚTLÉ - KROMPACH;+420602306161;chata@umysaka.cz
CHATA ZÁTIŠÍ V KYTLICI;+420412581138;dj.svobodova@volny.cz
Moravská bouda;+420604684140;moravska@seznam.cz
CHATA a CAMP TJ JISKRA HARRACHOV;+420481529305;ojiroutek@seznam.cz
Chata Condi;+420572595389;info@smradavka.cz
Chata na Smraďavce;+420777816438;smradavka@uh.cz
chata Relax;+420721333567;info@chatarelax.cz
Chata Svinec Nový Jičín;+420556708306;info@chata-svinec.com
Penzion Paráda;+420353811326;hesu@cmail.cz
Horská chata KORÁB;+420379732859;info@korabukdyne.cz
Apartmán Pasečná *** Přední Výtoň;+420602894391;mrepa@seznam.cz
Hotel Lidická Bouda;+420499732026;lidickabouda@seznam.cz
Chata Kunc;+420605703643;kunc.vlastislav@seznam.cz
CHATA U HRADU BOUZOV - rekreační ubytování;+420605990690;alokre@seznam.cz
Kladenská Bouda;+420499736120;info@kladenka.cz
Chata Cep;+420728251603;L.Arenberger@seznam.cz
Chata Lokálka;+420607769462;ALka76@seznam.cz
JAF-LIPNO;+420602167766;glji@seznam.cz
Penzion U Páličů;+420731361035;h.eretova.upalicu@seznam.cz
Chata Orlí vrch na Rejvízu;+420739011421;chataorlivrch@volny.cz
U Staré Lhoty;+420606946949;pavel.hrebec@volny.cz
Horská Chata na Papírně;+420376390178;info@napapirnehamry.cz
Beskydy - Trojanovice - Pustevny Chaty Oaza;+420724952844;ubytovani@penzionbabicka.cz
Horská Chata Bílá;+420558690114;rezervace@chatabila.cz
HORSKÁ CHATA NA ROZCESTÍ;+420774563112;info@narozcesti.cznebokamil-stuka@seznam.cz
Hanička;+420376397167;ubytovani@spicak.cz
Chata Pod Studničnou;+420499736020;podstudnicnou@seznam.cz
Chata Florian;+420602273788;chataflorian@sumava.net
Penzion BABIČKA Beskydy - Pustevny lanovka- Trojanovice;+420724952844;ubytovani@penzionbabicka.cz
Apartmány a chata Šumava;+420602128520;chatasumava@sumava.net
Chata U Václava;+420603767894;marek.nagy@seznam.cz
Chata V TROJANOVICÍCH;+420556710672;olsak.blesk@seznam.cz
Chata Churáňov;+420388428219;chata@lazadov.cz
Privat Alpeka;+420724136023;alpeka@sumava.net
apartman eleonora;+420604732778;ubytovani-babylon@volny.cz
Chalupa Andělka;+420777264940;ca.unas@seznam.cz
Chata U Profesora;+420777123102;jiri.matous@email.cz
Chata Radana - Jeseniky;+420777251515;chaty1@seznam.cz
Chata Amadeus;+420723136770;chataamadeus@centrum.cz
Chata Tulinka - Kouty nad Desnou;+420777251515;chaty1@seznam.cz
Chata Horalka - Kouty nad Desnou;+420777251515;chaty1@seznam.cz
Chata Sedlovka - Kouty nad Desnou;+420777251515;chaty1@seznam.cz
Horská Chata Aneta;+420481582786;chata.aneta@seznam.cz
Myslivecká chata;+420608405032;mysliveckachata@centrum.cz
Chata VYSOČINA;+420569425388;hajdamarek@centrum.cz
Chata Vranov;+420515255435;info@gotzovi.cz
Chata Podhradí;+420515255435;info@gotzovi.cz
Chata U Eschlerů;+420584437376;eschler@eschler.cz
Camp Strážnice;+420518332037;info@camp-straznice.cz
Horská chata Sokolka;+420583235215;skiprosport@skiprosport.cz
