Name;Phone;Email
Srub Nový Dvůr (5656);602710124 | 777135777;
Chata na samotě u lesa (9403);607912935;
Roubenka u Machu (9644);605286761 | 603885985;
Roubenky U veverky (7067);777824274;
Goralská drevenica pod Roháčmi (19491);+421910526370;
Chalupa Dominika (6993);+420722699331;
Roubenka U Oli (13775);737239524;
Zrub TRIXY (21168);+421907769753;
SRUB pod Tolštejnem (4751);604374741;
Chalupa U Pejska (5988);777842459 | 603303251;
Roubenka na zelené (15323);724080861;
Vyhlídkový srub Na kraji Brd (16710);+420774250211 | +420737385733;
Pohádka na venkově (2611);737288888 | 734131813;
Chalupa k pronájmu (14755);602584530;
Chalupa Kubínska (19198);+421905294587;
Roubenka u Kmotry (3509);604618875 | 603501261;
Roubenka Na Skalce (11141);605297870 | 725293165;
Chalupa Rozhled (21923);773232323;
Chalupa Karkulka (14411);777808060 | 603172146;
Chalupa Peluška (8925);603969125;
Roubenka (3101);603368225;
Roubená chalupa - Máchovo Jezero (6681);;
Horská chalupa KOČMÍD (1761);776698075;
Roubenka Svitávka (8981);+420602852856;
Roubenka Smržovka (657);603262808;
Srub (2907);602603802;
Chalupa U Bédi (4790);724056299;
Chalupa pro děti (2205);777260302 | 776831009;
Treehouse LEA (10981);739085949;
Roubenka Melánka (9680);+420725405323;
Roubenka Výletní (14623);737545658;
Roubenka (8723);608033024;
Chalupa Králíky (3961);724037971;
Chalupa v Horním Rozpitém (2031);608919211;
Dvě roubenky (3130);605185049;
Roubenka u řeky Kouty nad Desnou (7287);775924141 | 774924131;
Chata Marína a Matej (19567);+421905654390 | +421435831400;
Chalupa pod Bradlem (6972);605803368;
Chalupa Pomněnka (1312);737241193;
Roubenka Lužany (3210);730778138 | 607515318;
Chalupa nad Maršovem (16640);737225409 | 724560037;
Srub v Novohradskych horach (3416);721805646;
Wellness Roubenka (3031);737236808;
Roubenka U smrku (6822);724278593;
Roubenka Terezka (11989);+420603174439;
Chata Alžběta (15954);603384269 | 603994605;
Roubenka (6739);;
Dřevěnica Javorník (2594);604804998 | 731377898;
Roubenka Kraličak (8689);+420608720622;
Chalupa Orlice (2319);775651798;
NA SAMOTĚ U LESA (8232);602687139 | 728120589;
Chalupa u Vrby (21658);602471197;
Roubenka (1928);608561223;
Chata U Vleku (5586);606217365;
Wellness roubenka (5669);604439370;
Poloroubenka Grimik (6359);607609030;
Roubenka pod Troskami (16384);727894734;
Chata na Dalešické přehradě (3498);608885793;
Chalupa Naproti Sněžce (9357);604844054;
Chaty Vysočina (1501);+420608201798 | +420777038927;
Roubenka Václav (15625);702196262 | 725744954;
Roubenka Růženka (18071);602708430 | 602190506;
Chata Podlesí (1178);+420773074038;
Roubenka Dřevíkov - Veselý Kopec (8931);777277848;
Roubenka Kristýna (2272);724225852;
Forest View Cottage (6574);+447973601379 | +420775291000;
Srub U Kocoura (7702);723565137;
Chalupa k pronájmu (6305);777077586;
Roubenka Pod Čapím vrchem (10209);+420739631285;
Chalupa Zlatka (21002);724230226 | 606788723;
Roubenka U Sedláka (7090);777114976;
Chalupa k pronájmu (8542);733396397;
Chalupa Dřevěnka (16164);775119001 | 775915001;
Roubenka Javorka (5554);731246518 | 602129382;
Chalupa Aninka (17447);605411532;
Chalupa Richterhof (8910);;
Polubný 1278 (1347);608380090;
Chata Betka (8035);603545253 | 728258475;
Chalupa pod skálou (4592);774601242;
Chalupa u Morise (16370);777560658;
Šerava (396);+420723190087 | 606309027;
Chalupa Nocuj.cz (10382);605575553;
Chalupa k pronájmu (4646);775352007;
Chalet MALA (14795);733501888;
Chalupa Zadarov II (2203);606759270;
Roubenka Kopretina (19713);608334224;
Chalupa Miletín (8764);776355882;
Chata Strmá (3815);605105337 | 733308310;
Srub U Medvěda (19043);604191929;
Hájenka Tikov (13800);604302893;
Roubenka Vlčice (19808);728669299;
Roubenka Wintrovka (13426);721213230;
Srub u rybníka (10776);606520714;
Chata Štípárna (12553);737560136;
Chata Carmen (2832);420730640645 | +4915774136213;
Chalupa Luisko (9872);602545755;
Chalupa k pronájmu (11436);+420605493228;
ROUBENKA (8703);724255298 | 702553611;
Roubenka U Kavků (152);773685610 | 734817736;
Chatky Šakvice (192);+420725183387;
Chalupa k pronájmu (2510);723502415 | 603570948;
Ranč v Buši (19149);;
Albeřické chalupy - Horní chalupa (18571);733688988;
Krásná Roubenka (21470);608236636;
Chata Tobali (1291);774983020;
Chata Roubenka (4904);604990676;
Chalupa U Yettiho - Kunštát (2972);737671433;
Srub Losiny (4733);604342067;
Roubenka Na pasekách (6984);608919211;
Chalupa U Slunce (14936);777561410;
Roubenka Čarták (121);606053960;
Chata u Robka (18255);724951025;
Chata u rybníku Špinka (5634);777747257 | 777747731;
Chalupa k pronájmu (13795);604180180 | 727893183;
Chalupy Za Starů školů (3119);777014629;
Roubenka U Kelišky (19215);777021373 | 777618631;
Wellness roubenka INFFINITY (17068);+420737284444 | +420604671546;
Tampl (3903);775291222 | 777631315;
Roubenky Hřebečná 206 (4024);602191381;
Hájenka pod Vyhlídkou (17960);604126848;
Vilka pod Strážným Vrchem (14438);777658873 | 737001518;
Chaloupka Na Gruňu (11788);607077739 | 724665290;
Roubenka Mia (6134);777866620;
Horská chata Praha (13856);608382993;
Srub Krušné hory (305);777364702;
Chalupa v Údolí (11625);+420705502728;
Roubenky pod oborou (4674);775440768;
Dřevěnice pod Humencem (4061);732638843;
Srub (13731);+420736608677 | +420603546360;
Roubenka Mezi stromy (18674);+420724901210 | +420773571877;
Chalupa Chřiby (14087);704414605;
Chalupa Jelení Kout (1933);603262808;
Roubenka Pod Lesem (19700);608095159 | 603479475;
Roubená chalupa (8991);774645087;
Rodinná horská chalupa (11298);776259736;
Horská Bouda Dimrovka (14590);776220924 | 776220920;
Myslivecká chata Činov (19222);604708926;
Stylová chalupa na Staropackých horách (10330);776355882;
Srub pod lesíkem (9918);773900304;
Chalupa Pod Lípou 53 (5753);776144891;
Ubytování U Krále (16796);739058749;
Srubová chata Tis (17455);603221599 | 739587697;
Chalupa Sněženka (551);723119262;
Chalupa Polom 9 (10216);777249757 | 777176721;
Chalupa U Pastýře (21783);603100390;
Srub KuŘíp (517);776205956;
Pronájem chaty (11588);+420518307728;
Chata Dřevěnka 70 (3870);739541451 | 739596803;
Roubenka Jindřiška (14209);+420603164093 | +420776731371;
Chalupa Pod Lesem (12829);+420770167521;
Roubená chata na Valašsku v Zašové (2689);602844346;
Chalupa Hubina (22018);607700239;
Roubenka Na Vyhlídce (16812);602571257;
Pronájem chalupy (12918);607992579;
Roubenka Jestřebí hory (11878);608130774;
Ubytování roubenka (12678);736674508 | 603802805;
Chata Lea u Máchova jezera (15111);602168341 | 607649001;
Chalupa Solunka (5278);+420733799872;
Chalupa Pod Doubkem (3601);602608802 | 724018586;
Roubenka Petra (5737);+420724176121 | +420602136942;
Roubenka s výhledem (10867);604353707;
Chalupa Fénix (21326);731056269;
Chata JUHA Bechyňsko - Lužnice (3206);775983912;
Chalupa Zdeňka (7529);606269496;
Roubenka u potoka (3654);603356070 | 775291899;
Roubenka Na Radosti (17001);702979663;
Chata k pronájmu (7925);777169643;
Roubenka Knoflík (14324);+420604337850 | +420605237490;
Roubenka u svahu, Jeseníky (8715);739017649 | 739017166;
Roubenka 50 (17997);+420723050005;
Chata Hříbárna (6391);777931932;
Ráj pod Ralskem (15224);608971601;
Wellness - treehouse a srub na vodě (1326);724031939 | 608976555;
Roubenka Rozkoš (7056);608000222;
Apartmány Černý Důl (8091);773652340 | 721416426;
Roubenka (8461);;
Chalupa Na Vartě (3108);603422747 | 603417223;
Na Vejměnku (381);603538136;
Srub U Kácova (19304);777223875;
Tam kde lišky dávají dobrou noc (18036);+420724975858;
Roubená chalupa (14431);+420736621420 | +420736621426;
Roubenka Bukovice (1698);777554529;
Roubenka Merta (3627);739931164;
Roubenka Oliver (3933);605231091 | 736610295;
Roubenka pod Špičákem (11271);604782965 | 737983131;
Horský chalet u sjezdovky (17327);603241384;
Chalupa roubenka Ivanka (693);736611410 | 736611406;
Chaloupka U lišáka (3081);732650976;
Chalupa Vrchy (17264);603417708;
Chatka Oleška (21496);732957272;
Roubenka Rudolf (492);770646809 | 732640068;
Roubenka Vyskeř (8517);605775053;
Chata u Bezručova srubu (4541);602608790;
Chalupa Sněženka (1777);739006662;
Roubenka Nad náměstím (4004);606264380 | 734742998;
Chata Kyjov 2 (8512);603146703;
Farma pod kopcem (6811);777211892;
Chata Vernéřovka (15522);775292492;
Roubenka Osík (16079);778090190;
Roubenka Tkalcovna (17466);+420728613003;
Roubenka Šumava (1108);725839569;
Roubenka Kailas (11136);+420603503198 | +420777184852;
Apartmán Roubenka (10438);777825025;
Krásný srub na horách (14456);725779226 | 776799449;
Kaménka8 (17515);720964798 | 775109772;
Roubenka Jizerka (16055);777866620;
Roubenka Honzik (1505);731672053;
Roubenka v lese (22026);603429625;
Chalupa u památné třešně pod Zvičinou (17289);605270470;
Karosářská chalupa (8314);725703170 | 777812333;
Roubenka na Ostrově (19734);+420732888987;
Drevenica Borovianka (14400);+421903966169 | +421904142509;
Chřibská 90 | Vesnické reggae (17512);608912196 | 774487072;
Roubenka Hana (16149);+420732524550;
Chalupa TESA (13096);777077527;
Roubenka v Karpatech (19015);604522581;
Drevenica Premenené vo Východnej (21811);+421948167968;
Hájenka Harrachov (1900);777063121 | 725552930;
Roubenka Aneta (2549);;
Srub Čeladná (17244);728609057;
Modrá roubenka (3211);604385930;
Pronájem srubu (9144);739430427 | 739023503;
Roubenka u Andělů - Bajerov (10706);777113670;
Roubenky Hřebečná 212 (14763);602191381;
Chalupa Končiny (1013);732368037;
Srub U hrádečku (11072);+420775688553;
Chalupa k pronájmu (4853);728956097;
Chalupa Rejvíz (2875);+420724192661;
Roubenka Strmá (12520);605105337 | 733308310;
Srub El Paso (6585);777109099;
Chalupa Anna (4386);775979156;
Lesanka (18581);777226501;
Roubenka (7460);604241891;
Roubenka pod Zvonařkou (21603);733715808;
Roubenka Helenka (15387);605217469 | 603865595;
Statek Mladějov (19962);608155009 | 728300971;
Roubenka Sladká Díra (11320);;
Roubenka Amálka (3563);775246549;
Chalupa Svatební Dar (7172);603145767;
Srub Pohodář (17947);777948750 | 608130335;
Chalupa Radovanka (733);608730337;
Roubenka Rozárka (10606);739655744 | 739002538;
Chata Beska (10747);+420608309602;
Srub Rebel (18130);775346707;
Traperský srub v lese (18150);730967438;
Chata Ruměnka (3491);774432000;
Roubenka pod Sedlem (15279);776855299;
Roubenka s bazénem (5749);;
Bouda 66 (15162);777628308 | 777628311;
Roubenka pod skálou (10025);+420774363393;
Orálkova chata (1341);724340125;
Drevenica Poniklec (12906);+421903654155;
Chalupa na Kovárně (4141);604482519;
Chata Slunečná (14710);603446420;
Horní chalupa (4353);+420702053256 | +420606743800;
Roubenka Chocholka (15663);774800410 | 775267368;
Roubenka Adlerka (17219);+420776188618;
Roubenka Losiny (8454);774373557;
Roubenka-Krkonoše-Čechovi (2146);588188851 | 721780725;
Roubenka Ondřejovice (15888);773362016 | 778774866;
Školní chata Velký Osek (7394);+420607959342;
Chalupa U drzého srnce (10851);777734327;
Apartmány SRUB Zátiší (11818);602249446;
Chalupa Roubenka (8247);731504419;
Thistle cottage (12960);736204339;
Srub Sněženka (1520);723119262;
Ubytování Na Lhotech (19918);604603476;
Srub Daniel (12697);602710124 | 777135777;
Roubenka V IHLIČÍ (9890);+421907456374 | +421524422129;
Jizera Cottage (18570);603898090;
Cedrová roubenka na Lipně s kurtem a wellness (12032);;
Chalupa Studenec (5206);603996929;
Chalupa pod Maliníkem (13796);603438430 | 604460227;
Chata Limba pod Kriváňom (15727);+421918474400;
Roubenka u Lip (14188);603459614;
Dřevěnice v Brodské (12913);603164407;
SPA SPA Roubenka Dušnice (15388);+420702045177 | +420607138095;
Jesenická chalupa (2080);737324601;
Bártů Dřevěnka (6023);605487715;
Chata k pronájmu (9060);737685242 | 702193199;
Chalupa 118 (13512);606938210 | 774585951;
Chalupa Jizerka (2929);+420773534210;
Roubenka v Losinách (848);725890645;
Maringotka v Rychlebských horách (7725);774819503;
Srub Kristiánov (21438);777261326 | 777151622;
Drevenice Živčáková (19135);+421905212095;
Roprachtická chalupa (12844);776521461 | 774621330;
U Lakomé Barky (7083);739210055 | 605586190;
Pronájem chalupy (13509);+421949113119 | +420604700865;
Drevenica Verbena (10164);+421905331561 | +421907318214;
Volarská roubenka (5668);721451452 | 776449225;
Roubenka U Malírny (22061);602696244;
Rekreační dům (18360);734851133;
Roubenky Pod Strání (17389);608446923;
Chalupa k pronájmu (10717);723513313;
Jelenia chata (21251);+421911111222 | +421911742170;
Vodní domky (14849);777600568 | 777600947;
Roubenka Rozárka I (6155);608925250;
Chata Pluskačka (17584);603737748 | 608974378;
Na chaloupce (1439);724710077;
Chalupy Pod šenkem (8523);777237503 | 604658218;
Horská Chata Mamut (2184);+420734306280;
Usedlost Hockehof (1518);777165124;
Wellness roubenka JaRo (18923);776732487 | 724726083;
Chalupa Nový Hrádek (9548);605181770;
Roubenka U Smrku (17556);604896416;
Chalupa k pronájmu (7505);736160497 | 608252875;
Roubenky (12265);723433101 | 732306690;
Sruby u Železné růže (7406);+420603803623 | +420604182204;
Chalupa Zlaté Heřmánky (18520);+420730803006;
Chalupa u Balatonu (7051);737319108;
Chata Adéla (673);775585105;
Horská chata Smrk (4430);737445879;
Český ráj chalupa Alexandra (4205);602892594 | 607860117;
Chalupa U zvonice (556);604749871 | 603937045;
Chalupa Helenka (21242);603172084 | 606776734;
Roubenky na Dupačce (13950);603704940 | 737713741;
Chata Sára (219);777053756 | 604890821;
Chalupa k pronájmu (7190);725593133;
Wellness srub MELTONI (19766);733354831 | 737546083;
Pohádková roubenka (6518);603504646 | 603575530;
Na roubence (5728);739261086 | 605354235;
Chalupa Pod kopcem (21121);608860155 | 608534620;
Chaloupka (9625);777080540 | 723339768;
Chalupa u Slavíků (5452);777317824 | 603261520;
Srub Mendryka (16076);778090190;
Ta Chata (19281);777143195;
Roubenka U Babi (241);735170411;
Chata Verda (1783);603341751;
Roubenka (5193);773455444;
Horská roubenka Kralický Sněžník (4158);608828900;
Roubenice (15186);+420776770101;
Srub Čelina (10373);739114500;
Roubenka Ondřejník (17057);720964798 | 608616685;
Chalupa u Rézy (10076);+420730597043;
Roubenky Kraličák (8287);608883805 | 607106439;
Roubenka Bartošovice (11286);722965608;
Roubenka (7551);721464893;
Zrub Poľana - Liptovská Mara (17793);+421949791277;
Chalupa Krátká 17 (3745);737268008;
Chalupa k pronájmu (12545);+420605493228;
Chata Buřany (9329);736514936;
Jedna Chalupa (12180);723453018 | 728863611;
Chalupa u rybníčku (17410);605460199 | 605484101;
FÁFOVA BOUDA (9691);728698647;
Sruby Haida (21402);734862598 | 604888050;
Srub Petrovičky (17377);774061131;
Srub pod Lysou (21717);731656607 | 608400007;
Apartmán v Chaloupce na Vršku (1377);776144893;
Relax Srub Kunějov (18685);732579030;
Roubenka Viktorie (8192);736772743 | 608963613;
Domek Maxov (15862);775149149;
Chalupa U Ceďora (8452);604692649;
Chalupa k pronájmu (8151);777941887;
"Roubenka pod kostelem" (17346);724381420 | 732334469;
Chata Vranov (6639);603596179 | 774814411;
Zrubová Rozprávka nad Rybníkom (16606);+421918997888;
Chalupa u modrého kocoura (558);776266332;
Rekreační ubytování Vital (3409);776767271;
Roubenky Vojtíškov - Amálka (18274);731443751;
Roubenka u potoka (11155);603784358;
Roubenka v Sedmičkách (19077);+420733702219 | +420603532331;
Chalupa Nikolka (6324);+420777629132;
Chalupa Zátiší v srdci Polabí (19004);777794335;
Apartmány na vršku (21414);775552980 | 774549377;
Roubenka U Hafana (12974);+420774573073 | +420777595911;
Chalupa k pronájmu (703);777350537;
Roubenka na sjezdovce (19293);736488155 | 602758895;
Chalupa Šemík (13778);705303961;
Roubenka NA KANÍ (6775);602543535;
Roubenka Království (18179);774706738;
Roubenka pod Templákem (21093);774645353;
Roubenka u Třeboně (9665);603893300;
Chata 123 (1450);776155218 | 737794868;
Chata Provence (19259);777309070;
Krušnohorská roubenka (8071);+420724333582;
Roubenky Kraličák (8294);608883805 | 607106439;
Chalupa Zvědavka (5919);+420777245278;
Chata u lesa (8591);728983009;
Chaloupka Smilovice (13949);608707339;
Pepinova chalupa (15560);608082677;
Roubenka Filipovo údolí (2990);773784335;
Chalupa k pronájmu (70);731612681;
Vejminek (13214);+420723606623;
Roubenka Vanedi (11105);777922780 | 777943351;
Chalupa Tonička (14391);725702930;
Pohádkový Srub Salaš (8906);+420602412050;
Chalupa u Hrušky (9594);608600051 | 602323971;
Chalupa pod smrky (16678);602411380 | 721578290;
Roubenka Maruška (19224);608597418;
Nord ranč (21704);777331616;
Roubenka Panské Pole (13155);777220617;
Chalupa u hájenky (9825);775056798;
Pronájem chalupy (3718);608884671;
Roubenka U Jakubců (8762);737203312;
Chalupa Hájenka (7373);+420737177256;
U Zdeňka (6467);606661992;
Chalupa u lesa (6840);603296470;
Chalupa Rychnovanka (6859);736654279 | 606515642;
Chalupa u lesa (14989);736218760;
Zemědělská usedlost U Krajáku (3890);;
Roubenka U Skřítka (7272);604404841;
Poloroubená chalupa u lesa (1119);737760025;
Roubenka (11712);+420602489348;
Chata Lidunka u řeky Lužnice (19396);+420776776077 | +420725513868;
Chalupa U Tetřívka (2784);731555955;
Chata 33 (2652);774544614;
Chalupa Kajzrovka (134);606388106;
Srub u Holubů (15318);+420604748181;
Chaloupka u lesa (1566);774044008 | 604878001;
Horská bouda Zvonařka (9612);733715808 | 602264317;
Rybolov pro děti a dospělé (43);602226227;
Treehouse Česká Kanada (116);731801440;
Pod Šroubeným (17531);777256886;
Roubenka (10103);+420604192896 | +420603338033;
Roubenka Meandra (15642);732943381;
Roubenka Markéta (6688);702196262;
Roubená chalupa (3610);724847453;
Wellness-fishing (5444);735125205;
Wellness roubenka (3317);733499788;
Roubenka Rejvíz (7782);773999692;
Roubenky Vojtíškov - Pomněnka (19774);731443751;
Ludvíkova Chalupa (16088);702000950;
Roubenka Lysečinky A (4524);777192779;
Roubenka u Malamuta (16838);721801077 | 739565867;
Chalupy u dvou Koblih (13556);775052209;
Relax na Hracholuskách (12369);774694353;
Roubenka pod Radyní (18782);776569280 | 771193853;
Chata Jelení kout (3941);724277842;
Roubenka U Potoka (7453);725001880;
Chachalupa (18962);602251783 | 724521552;
Roubenka Habartice Pod Lípou (18020);730596616 | 703843401;
Kroubenka DéeM (18444);723592492;
Roubenka Anita (6283);732840576;
Chalupa na Bečvách (4102);605839125;
Jizerská roubenka (9127);777785401;
Chalupa Kout na Šumavě (4301);776121992 | 776599010;
Pronájem chalupy (11384);+420605493228;
Roubenka Ondra (16369);;
Chata k pronájmu (9836);777815953;
Roubená chalupa v Lipce (2353);777269236;
Na samotě u lesa (7659);724593538 | 604768538;
Roubenka (15254);606709203 | 737417007;
Mátěráda (17098);601691117;
Roubenka Pod Oblohou (19923);606766170;
Chaloupka Pomněnka (10940);607186083 | 724993009;
Rekreační Dům NATTY 1 (11445);604799505;
Roubenka Rozárka (12665);606547083 | 601330649;
Srub Mladé Buky (4978);608359449;
Chalupa U žabáka (13438);+420604401158 | +420736612351;
Sruby u potoka (18027);723462152 | 606363781;
Roubená Villa (4623);731841362;
Roubenka U Milánka (8712);737244639;
Chata Rolba (10532);608958945;
Chalupa k pronájmu (15504);734368157 | 734368158;
Roubenka Karlov (9623);777882843;
Roubenka Ráj (21911);730861006;
Roubenka Olešná (5247);724814640 | 602545022;
Roubenka (1426);774997697;
Zrub Sova (19688);+421918567154;
Kůlna u Volfů (18324);606646459 | 725954721;
Roubenka MALINÁ (1129);724255298;
Kamenka U Babi (10306);735170411;
Roubenka Ella (4496);777042430;
Chalupa JANA (13712);725358835;
Roubenka U Chřástala (14612);734360031 | 608520934;
Chata k pronájmu (4717);603341751;
Pronájem chalupy (5194);606465777;
Roubenka U Lesní školky (17884);602683758 | 602626099;
Ubytování Roubenka (6771);774365120 | 733674002;
Roubenka Valachy (13546);+420721027816;
Manta Log Cabin (13077);603707976;
Chalupa k pronájmu (2331);+420733697105;
Roubenka (4372);603156556;
Chalupa Lenka (649);775770791;
Chalupa pod Kyčerou (13788);775651765;
Roubenka u Kazíků (16584);776088130 | 608560769;
Pronájem chalupy (4629);603257044;
Chata u Hrbáčků (4779);736677192;
Chalupa Rozárka (8194);603861271;
Rybářský srub - Šumavská Vlčice (3955);+420773820162 | +420773837400;
Drevenička Vodníček (19097);+421911198691;
Chaloupka na samotě u lesa (2240);776685796;
Roubenka Slunečná (4178);723113214;
Chata u Bičáků (5305);731456554;
Chalupa U Lukyho (12126);731746415 | 605005401;
Chalupa U Jaryna (13224);605324660;
Ubytování ZADAROV - Beskydy (7089);606759270 | 605222407;
Chalupa U Maxů (16490);+420775601910;
Beskyduj (17275);603862888;
Srub Metuje (5287);776763362 | 777944363;
Chalupa Adrspach (3616);+4916099433445;
Chata Vernička (8410);777697232 | 774161263;
Roubenka Pod hvězdami (13336);722022025;
Roubenka Vír (11722);603422359 | 603224949;
Horská chalupa (6054);606601845;
Chata Dolníky (17122);773212380 | 602383734;
Chalupa u Lukášků (4895);605566856;
Glamping Salaš (18846);775141078;
Chaloupka k pronájmu (14882);608710545;
Roubenka v Ráji (18924);721211428;
Chalupa Ostravice (5403);+420725500769;
Roubenka Evelínka (10683);724329908 | 604279727;
Srub Podluží (167);604219421;
Chata k pronájmu (6100);+421903628904;
Srub Mezi duby (14037);602870029;
Roubenka na Číně (5504);776165132;
Chalupa Kůlna (4060);602433269 | 737838873;
Roubenka Lysečinky B (6388);777192779 | 608277499;
Roubenka u Tří Skřítků (6069);608830920 | 777243902;
Wellness Chalet Kohútka (15529);775077333;
Chalupa Přeslička (8036);724853116;
